PRODUCT_ID,BROWSE_NODE_ID
44769,185
44770,800
44771,13568
44772,1084
44773,654
44774,796
44775,507
44776,2020
44777,2321
44778,2321
44779,3329
44780,15772
44781,840
44782,816
44783,890
44784,1497
44785,2020
44786,1045
44787,2968
44788,1045
44789,1045
44790,1199
44791,2161
44792,9611
44793,279
44794,1313
44795,180
44796,2020
44797,1295
44798,1045
44799,5041
44800,116898
44801,1295
44802,3175
44803,510
44804,15417
44805,507
44806,15417
44807,15772
44808,3175
44809,883
44810,289
44811,7731
44812,5001
44813,750
44814,311
44815,2321
44816,535
44817,489
44818,3562
44819,1344
44820,1344
44821,22948
44822,840
44823,1339
44824,816
44825,15529
44826,1497
44827,1045
44828,374
44829,2020
44830,2093
44831,1045
44832,1084
44833,1295
44834,23817
44835,2078
44836,1045
44837,1084
44838,374
44839,1084
44840,796
44841,748
44842,381
44843,1045
44844,2020
44845,5
44846,53256
44847,768
44848,1084
44849,374
44850,1876
44851,1287
44852,709
44853,1922
44854,1045
44855,2321
44856,1988
44857,1563
44858,65919
44859,3790
44860,1045
44861,1045
44862,1092
44863,1045
44864,2647
44865,7503
44866,4
44867,620
44868,4
44869,1045
44870,1045
44871,7393
44872,1857
44873,2321
44874,5970
44875,1209
44876,15312
44877,89
44878,1045
44879,2020
44880,1045
44881,227
44882,3994
44883,796
44884,328
44885,13568
44886,7848
44887,4835
44888,83642
44889,1045
44890,419
44891,771
44892,1362
44893,507
44894,1045
44895,1083
44896,1045
44897,1045
44898,1045
44899,1045
44900,1045
44901,4
44902,1973
44903,1045
44904,422
44905,1045
44906,1045
44907,1045
44908,4
44909,1045
44910,1045
44911,6980
44912,4
44913,1724
44914,1045
44915,1045
44916,1973
44917,7784
44918,1045
44919,1045
44920,912
44921,636
44922,2396
44923,1045
44924,1922
44925,1922
44926,1045
44927,1491
44928,1239
44929,495
44930,409
44931,4323
44932,4306
44933,530
44934,289
44935,92
44936,3102
44937,1973
44938,251
44939,8078
44940,1045
44941,422
44942,1186
44943,507
44944,2636
44945,2020
44946,507
44947,818
44948,328
44949,2505
44950,5
44951,1040
44952,1045
44953,4474
44954,507
44955,23399
44956,1348
44957,1040
44958,8082
44959,6203
44960,507
44961,1117
44962,557
44963,912
44964,5112
44965,1882
44966,4597
44967,2091
44968,1454
44969,3883
44970,289
44971,110
44972,507
44973,2667
44974,413
44975,5469
44976,993
44977,2357
44978,2020
44979,94372
44980,1045
44981,2957
44982,1287
44983,1973
44984,1010
44985,328
44986,8346
44987,328
44988,507
44989,1045
44990,1313
44991,872
44992,5
44993,507
44994,1922
44995,1213
44996,1973
44997,1024
44998,6139
44999,2385
45000,2647
45001,1597
45002,805
45003,5278
45004,8170
45005,796
45006,796
45007,796
45008,2297
45009,328
45010,22948
45011,4
45012,4306
45013,2020
45014,701
45015,1353
45016,1922
45017,532
45018,529
45019,2378
45020,9423
45021,1551
45022,1551
45023,5001
45024,5001
45025,800
45026,2375
45027,800
45028,2375
45029,800
45030,818
45031,2321
45032,1092
45033,2020
45034,1045
45035,810
45036,2020
45037,2321
45038,1602
45039,2020
45040,701
45041,5
45042,78027
45043,23503
45044,962
45045,962
45046,1239
45047,1045
45048,2321
45049,1045
45050,1045
45051,4
45052,1295
45053,1040
45054,1045
45055,508
45056,1045
45057,1092
45058,1045
45059,1045
45060,3329
45061,2020
45062,9047
45063,291
45064,1287
45065,1348
45066,4957
45067,4626
45068,4
45069,834
45070,1045
45071,507
45072,4
45073,3376
45074,1296
45075,2093
45076,764
45077,805
45078,796
45079,1045
45080,1045
45081,1362
45082,43
45083,1045
45084,92814
45085,396
45086,1040
45087,834
45088,1084
45089,1045
45090,507
45091,4
45092,251
45093,1433
45094,5071
45095,1013
45096,1313
45097,2813
45098,989
45099,3456
45100,289
45101,1045
45102,3138
45103,1045
45104,1045
45105,1699
45106,620
45107,2029
45108,1045
45109,2379
45110,507
45111,1045
45112,8078
45113,1045
45114,2375
45115,1045
45116,1433
45117,1173
45118,1045
45119,38
45120,824
45121,1045
45122,1045
45123,23333
45124,1454
45125,2459
45126,1045
45127,1084
45128,1295
45129,1646
45130,1045
45131,7464
45132,1045
45133,289
45134,1045
45135,538
45136,1045
45137,160
45138,2572
45139,1084
45140,1419
45141,507
45142,1045
45143,180
45144,1045
45145,21649
45146,1929
45147,1045
45148,1045
45149,1287
45150,1045
45151,1045
45152,3821
45153,6108
45154,1473
45155,1045
45156,1045
45157,1045
45158,534
45159,7943
45160,818
45161,92
45162,1820
45163,340
45164,883
45165,21931
45166,110
45167,507
45168,3355
45169,1045
45170,5835
45171,507
45172,2505
45173,507
45174,5425
45175,1092
45176,507
45177,50533
45178,2229
45179,10047
45180,1684
45181,1045
45182,2020
45183,1597
45184,4947
45185,8411
45186,14418
45187,818
45188,4533
45189,708
45190,1052
45191,1469
45192,289
45193,289
45194,2673
45195,3456
45196,507
45197,4496
45198,1835
45199,324
45200,968
45201,800
45202,796
45203,863
45204,8602
45205,1040
45206,1454
45207,890
45208,1052
45209,1799
45210,1646
45211,993
45212,708
45213,5338
45214,1658
45215,834
45216,1973
45217,1239
45218,2560
45219,507
45220,507
45221,1164
45222,2465
45223,1973
45224,1045
45225,1045
45226,2415
45227,962
45228,50533
45229,2181
45230,3057
45231,796
45232,507
45233,1013
45234,782
45235,2647
45236,1295
45237,2297
45238,5287
45239,782
45240,2877
45241,11
45242,1882
45243,1045
45244,14046
45245,507
45246,5900
45247,1194
45248,3780
45249,782
45250,324
45251,374
45252,1040
45253,872
45254,896
45255,3478
45256,1882
45257,2957
45258,55
45259,968
45260,14490
45261,800
45262,1040
45263,9787
45264,532
45265,311
45266,800
45267,7731
45268,800
45269,800
45270,800
45271,7731
45272,1287
45273,16
45274,7199
45275,319
45276,53
45277,15772
45278,4004
45279,2321
45280,4
45281,181
45282,422
45283,2321
45284,439
45285,5278
45286,2321
45287,2321
45288,95
45289,261
45290,2321
45291,2020
45292,1045
45293,1045
45294,2020
45295,2020
45296,1045
45297,1045
45298,1045
45299,275
45300,1045
45301,840
45302,2020
45303,5936
45304,50533
45305,4
45306,204
45307,2091
45308,4626
45309,1045
45310,3175
45311,1045
45312,3175
45313,1045
45314,3175
45315,1045
45316,11036
45317,507
45318,7731
45319,4306
45320,1045
45321,1083
45322,816
45323,1186
45324,1348
45325,1173
45326,2202
45327,209
45328,289
45329,1972
45330,796
45331,818
45332,94
45333,374
45334,1353
45335,654
45336,396
45337,11559
45338,4
45339,422
45340,362
45341,1362
45342,1045
45343,374
45344,1045
45345,1351
45346,796
45347,1045
45348,396
45349,1045
45350,5900
45351,3175
45352,1045
45353,1045
45354,36096
45355,2091
45356,1682
45357,530
45358,701
45359,3770
45360,4
45361,810
45362,1658
45363,1287
45364,507
45365,1092
45366,5255
45367,1045
45368,1045
45369,1045
45370,1045
45371,534
45372,1045
45373,1045
45374,811
45375,811
45376,507
45377,4
45378,1296
45379,3562
45380,396
45381,1045
45382,1084
45383,1331
45384,251
45385,16635
45386,507
45387,3698
45388,1045
45389,993
45390,1045
45391,1045
45392,507
45393,1209
45394,2807
45395,439
45396,1045
45397,1045
45398,143351
45399,3821
45400,160
45401,654
45402,1045
45403,473
45404,636
45405,1045
45406,507
45407,1045
45408,11168
45409,4
45410,1045
45411,1045
45412,1045
45413,1045
45414,1045
45415,1045
45416,3562
45417,4533
45418,251
45419,1045
45420,1045
45421,1045
45422,1045
45423,1045
45424,15839
45425,1045
45426,1045
45427,771
45428,840
45429,1045
45430,427
45431,840
45432,3770
45433,1045
45434,773
45435,1
45436,1045
45437,1295
45438,1473
45439,1045
45440,1045
45441,1045
45442,1045
45443,1045
45444,222
45445,3547
45446,507
45447,1724
45448,980
45449,62271
45450,1045
45451,1045
45452,7784
45453,1209
45454,636
45455,118931
45456,1602
45457,618
45458,2020
45459,507
45460,1045
45461,8141
45462,739
45463,2957
45464,2977
45465,911
45466,507
45467,916
45468,1687
45469,227
45470,9457
45471,4
45472,978
45473,532
45474,7660
45475,1687
45476,8497
45477,3821
45478,1040
45479,289
45480,289
45481,796
45482,2091
45483,19
45484,883
45485,1433
45486,507
45487,1173
45488,2505
45489,507
45490,816
45491,8802
45492,1351
45493,1045
45494,155
45495,636
45496,1973
45497,5900
45498,10183
45499,507
45500,449
45501,1287
45502,507
45503,328
45504,507
45505,557
45506,11
45507,1072
45508,3338
45509,1045
45510,890
45511,3821
45512,3527
45513,2940
45514,4
45515,834
45516,796
45517,25416
45518,25126
45519,1966
45520,796
45521,636
45522,2093
45523,1454
45524,507
45525,764
45526,1287
45527,507
45528,1484
45529,20537
45530,5
45531,5275
45532,1024
45533,753
45534,1040
45535,3503
45536,3503
45537,14490
45538,890
45539,1648
45540,800
45541,800
45542,7359
45543,2396
45544,2321
45545,2020
45546,2321
45547,8269
45548,4
45549,2321
45550,9519
45551,5641
45552,1344
45553,18704
45554,417
45555,4902
45556,2357
45557,1194
45558,2020
45559,2321
45560,4
45561,818
45562,133
45563,810
45564,1295
45565,816
45566,1173
45567,2020
45568,2020
45569,2077
45570,9611
45571,1045
45572,1922
45573,1045
45574,2321
45575,8506
45576,15726
45577,1045
45578,1045
45579,1045
45580,396
45581,251
45582,165
45583,3376
45584,2321
45585,3175
45586,3175
45587,197
45588,3175
45589,40
45590,2321
45591,4271
45592,2020
45593,621
45594,507
45595,1045
45596,191
45597,576
45598,507
45599,1045
45600,10631
45601,33
45602,4957
45603,12308
45604,796
45605,374
45606,10624
45607,2245
45608,374
45609,21701
45610,227
45611,2560
45612,396
45613,1287
45614,1531
45615,4
45616,1295
45617,507
45618,1045
45619,796
45620,6311
45621,381
45622,4
45623,1045
45624,1045
45625,3587
45626,1427
45627,1724
45628,9216
45629,507
45630,1084
45631,1045
45632,1045
45633,2181
45634,1045
45635,563
45636,3175
45637,3821
45638,33487
45639,1876
45640,890
45641,1973
45642,99
45643,50533
45644,1045
45645,507
45646,1247
45647,422
45648,1840
45649,96
45650,1045
45651,1045
45652,818
45653,4496
45654,69153
45655,7644
45656,507
45657,654
45658,3656
45659,1045
45660,1045
45661,6
45662,1045
45663,2020
45664,289
45665,1045
45666,2020
45667,1491
45668,1045
45669,1045
45670,1045
45671,1052
45672,1419
45673,1045
45674,507
45675,1045
45676,94618
45677,27124
45678,1045
45679,1045
45680,2807
45681,1045
45682,1045
45683,1045
45684,2020
45685,1045
45686,836
45687,1045
45688,155029
45689,1876
45690,1687
45691,1045
45692,1084
45693,1965
45694,5061
45695,1045
45696,635315
45697,993
45698,8082
45699,818
45700,4
45701,96
45702,818
45703,1254
45704,654
45705,92
45706,18655
45707,422
45708,422
45709,422
45710,459
45711,1433
45712,8594
45713,507
45714,110
45715,7784
45716,90977
45717,3698
45718,3562
45719,5097
45720,613206
45721,30585
45722,41520
45723,872
45724,92
45725,4
45726,507
45727,507
45728,3175
45729,2091
45730,1140
45731,1239
45732,2505
45733,2375
45734,834
45735,1045
45736,912
45737,10183
45738,1045
45739,9084
45740,15480
45741,5469
45742,709
45743,289
45744,289
45745,984
45746,2667
45747,1922
45748,883
45749,618
45750,863
45751,818
45752,10183
45753,1433
45754,834
45755,1973
45756,748
45757,8522
45758,160
45759,816
45760,834
45761,1331
45762,834
45763,811
45764,69
45765,836
45766,1040
45767,1003
45768,2077
45769,1973
45770,2560
45771,2297
45772,3626
45773,1045
45774,880
45775,977
45776,3355
45777,1988
45778,796
45779,1052
45780,92
45781,439
45782,816
45783,1339
45784,1351
45785,5900
45786,5900
45787,654
45788,407
45789,4
45790,8594
45791,1058
45792,630
45793,1484
45794,81
45795,764
45796,1173
45797,4
45798,622
45799,753
45800,14490
45801,14490
45802,2020
45803,800
45804,800
45805,2416
45806,7731
45807,800
45808,289
45809,2321
45810,2321
45811,4719
45812,439
45813,534
45814,251
45815,1409
45816,2396
45817,2020
45818,2297
45819,1045
45820,4902
45821,2321
45822,1295
45823,3169
45824,1163
45825,1045
45826,7731
45827,1454
45828,2321
45829,9106
45830,1194
45831,422
45832,872
45833,20719
45834,1248
45835,1209
45836,1045
45837,2020
45838,1045
45839,4
45840,5278
45841,3175
45842,3376
45843,1045
45844,3376
45845,374
45846,3175
45847,11
45848,1835
45849,2231
45850,2093
45851,110
45852,2205
45853,1138
45854,1045
45855,1084
45856,289
45857,5278
45858,74
45859,1295
45860,1672
45861,654
45862,9785
45863,701
45864,15529
45865,132
45866,1040
45867,8269
45868,2020
45869,74
45870,840
45871,381
45872,4
45873,15199
45874,381
45875,4
45876,58
45877,1977
45878,5471
45879,10624
45880,80409
45881,9611
45882,81
45883,924
45884,4
45885,764
45886,2375
45887,507
45888,1862
45889,8594
45890,2181
45891,1045
45892,834
45893,2588
45894,1045
45895,2003
45896,36096
45897,465
45898,4
45899,251
45900,2229
45901,4320
45902,4947
45903,787
45904,1045
45905,1602
45906,8269
45907,1045
45908,2020
45909,289
45910,2396
45911,2807
45912,1966
45913,80301
45914,3705
45915,1045
45916,1045
45917,1045
45918,1045
45919,1045
45920,1045
45921,507
45922,33119
45923,1083
45924,1045
45925,654
45926,1045
45927,1045
45928,1045
45929,4
45930,289
45931,2412
45932,1045
45933,1045
45934,1045
45935,1699
45936,1295
45937,1045
45938,1454
45939,1687
45940,422
45941,4323
45942,17643
45943,422
45944,748
45945,50533
45946,247
45947,4
45948,10815
45949,2020
45950,466
45951,507
45952,422
45953,507
45954,251
45955,816
45956,834
45957,1137
45958,3446
45959,708
45960,2667
45961,22663
45962,912
45963,912
45964,251
45965,507
45966,5061
45967,6062
45968,507
45969,911
45970,507
45971,289
45972,289
45973,289
45974,289
45975,787
45976,708
45977,1777
45978,1433
45979,818
45980,9643
45981,247
45982,2357
45983,7731
45984,4840
45985,75
45986,4533
45987,8411
45988,4947
45989,507
45990,1240
45991,637
45992,1351
45993,1339
45994,2673
45995,9643
45996,8757
45997,4183
45998,507
45999,1239
46000,3446
46001,10422
46002,768
46003,7199
46004,507
46005,618
46006,2614
46007,621
46008,1083
46009,708
46010,3821
46011,1724
46012,413
46013,3562
46014,796
46015,507
46016,507
46017,3712
46018,93
46019,396
46020,507
46021,204
46022,2211
46023,796
46024,93
46025,507
46026,1045
46027,701
46028,1173
46029,782
46030,800
46031,1551
46032,1779
46033,1563
46034,13568
46035,1011
46036,654
46037,5001
46038,1597
46039,1040
46040,2614
46041,13568
46042,562
46043,800
46044,1905
46045,800
46046,7731
46047,654
46048,419
46049,1344
46050,4
46051,654
46052,2321
46053,259
46054,5001
46055,818
46056,1117
46057,2321
46058,55
46059,2321
46060,534
46061,2020
46062,2020
46063,1137
46064,1777
46065,1930
46066,1045
46067,1045
46068,5471
46069,1072
46070,1339
46071,1045
46072,50533
46073,2321
46074,1045
46075,4
46076,1045
46077,125
46078,3175
46079,6
46080,1010
46081,2020
46082,1139
46083,15695
46084,1820
46085,3587
46086,1045
46087,374
46088,1045
46089,840
46090,2020
46091,4649
46092,4244
46093,1171
46094,654
46095,1045
46096,2321
46097,2020
46098,328
46099,1045
46100,1084
46101,1045
46102,796
46103,700
46104,22
46105,1699
46106,50533
46107,1045
46108,289
46109,507
46110,747
46111,1045
46112,4
46113,309
46114,1052
46115,3770
46116,601
46117,328
46118,381
46119,563
46120,507
46121,4
46122,2020
46123,1163
46124,2594
46125,1433
46126,3821
46127,1045
46128,74
46129,507
46130,2229
46131,2379
46132,1045
46133,8082
46134,422
46135,1149
46136,4729
46137,1045
46138,2020
46139,1010
46140,13932
46141,5160
46142,11
46143,1045
46144,1045
46145,1045
46146,1045
46147,1052
46148,4140
46149,1217
46150,13568
46151,507
46152,1045
46153,507
46154,1084
46155,1045
46156,50533
46157,773
46158,1973
46159,507
46160,1045
46161,1045
46162,1045
46163,1045
46164,1045
46165,289
46166,1045
46167,13128
46168,9611
46169,534
46170,20345
46171,1045
46172,1045
46173,1045
46174,419
46175,1045
46176,1045
46177,1196
46178,782
46179,507
46180,1045
46181,1045
46182,507
46183,289
46184,1045
46185,1045
46186,1045
46187,1045
46188,2524
46189,1045
46190,1045
46191,1045
46192,11215
46193,753
46194,507
46195,507
46196,1045
46197,2524
46198,439
46199,26425
46200,1922
46201,507
46202,1045
46203,95
46204,1045
46205,507
46206,1045
46207,29986
46208,2378
46209,8082
46210,4
46211,654
46212,993
46213,1687
46214,26062
46215,15695
46216,1602
46217,834
46218,41550
46219,20509
46220,3611
46221,773
46222,773
46223,160
46224,25126
46225,912
46226,46525
46227,507
46228,507
46229,507
46230,1751
46231,507
46232,1164
46233,1353
46234,787
46235,289
46236,289
46237,796
46238,1973
46239,413
46240,834
46241,507
46242,427
46243,1433
46244,9611
46245,532
46246,1602
46247,5984
46248,3178
46249,890
46250,4947
46251,23399
46252,1045
46253,507
46254,507
46255,811
46256,507
46257,1973
46258,13940
46259,3780
46260,1045
46261,9643
46262,1024
46263,419
46264,1922
46265,1973
46266,7731
46267,1552
46268,279
46269,2020
46270,11
46271,439
46272,1922
46273,507
46274,1531
46275,532
46276,507
46277,218198
46278,622
46279,507
46280,251
46281,5398
46282,876
46283,2181
46284,2505
46285,6
46286,5001
46287,13568
46288,5001
46289,3503
46290,800
46291,1648
46292,2416
46293,800
46294,800
46295,993
46296,800
46297,3562
46298,13874
46299,1092
46300,2020
46301,2321
46302,237
46303,2321
46304,16410
46305,872
46306,41482
46307,251
46308,2321
46309,4
46310,1317
46311,507
46312,787
46313,1045
46314,1045
46315,2596
46316,4
46317,2321
46318,2321
46319,2321
46320,1762
46321,782
46322,37759
46323,3482
46324,1922
46325,766
46326,1045
46327,5061
46328,1045
46329,4496
46330,1777
46331,58420
46332,121781
46333,1045
46334,1045
46335,5112
46336,1045
46337,2321
46338,13
46339,1045
46340,76027
46341,2020
46342,4
46343,507
46344,506
46345,796
46346,2093
46347,95
46348,19
46349,11933
46350,422
46351,256
46352,1084
46353,1724
46354,4649
46355,654
46356,1287
46357,1045
46358,11586
46359,1045
46360,1045
46361,15960
46362,748
46363,9800
46364,92
46365,1045
46366,2093
46367,381
46368,11
46369,1045
46370,1045
46371,1045
46372,1045
46373,2378
46374,1045
46375,2020
46376,1287
46377,5527
46378,12088
46379,840
46380,507
46381,1045
46382,4931
46383,4
46384,824
46385,962
46386,3099
46387,3698
46388,708
46389,1092
46390,620
46391,530
46392,1295
46393,654
46394,3099
46395,7203
46396,1045
46397,1295
46398,4
46399,5254
46400,507
46401,5819
46402,1045
46403,1164
46404,4004
46405,439
46406,1024
46407,1779
46408,1973
46409,1045
46410,840
46411,507
46412,1052
46413,374
46414,1045
46415,1045
46416,1045
46417,1149
46418,1045
46419,912
46420,1045
46421,3193
46422,1084
46423,1045
46424,28170
46425,1295
46426,507
46427,507
46428,1295
46429,14882
46430,1045
46431,1164
46432,17719
46433,818
46434,1287
46435,1209
46436,1777
46437,1687
46438,4
46439,2940
46440,449
46441,796
46442,796
46443,1173
46444,507
46445,1973
46446,818
46447,2977
46448,447
46449,2505
46450,3770
46451,5061
46452,579
46453,1922
46454,1045
46455,2020
46456,22
46457,98
46458,912
46459,1003
46460,2415
46461,2357
46462,1699
46463,1331
46464,834
46465,15695
46466,466
46467,834
46468,3503
46469,4947
46470,4947
46471,1052
46472,215
46473,506
46474,319
46475,17782
46476,251
46477,7731
46478,44828
46479,2516
46480,2560
46481,2560
46482,1973
46483,2273
46484,309037
46485,507
46486,2181
46487,4183
46488,11
46489,50533
46490,374
46491,1052
46492,1045
46493,38
46494,3821
46495,3770
46496,93
46497,1052
46498,1035
46499,796
46500,796
46501,1777
46502,5900
46503,507
46504,15772
46505,5254
46506,1453
46507,2511
46508,2273
46509,1239
46510,2020
46511,753
46512,2888
46513,47455
46514,52941
46515,753
46516,3503
46517,13568
46518,110730
46519,800
46520,800
46521,13568
46522,3424
46523,818
46524,98
46525,3780
46526,701
46527,1092
46528,8269
46529,5471
46530,4
46531,5520
46532,1010
46533,3821
46534,8269
46535,1927
46536,4
46537,1045
46538,818
46539,1295
46540,2321
46541,1010
46542,1295
46543,175703
46544,11
46545,18130
46546,782
46547,1045
46548,132
46549,20707
46550,1045
46551,1045
46552,1045
46553,3175
46554,94902
46555,1295
46556,3175
46557,3175
46558,11690
46559,2321
46560,7660
46561,2321
46562,1558
46563,15772
46564,1966
46565,507
46566,1353
46567,525
46568,1045
46569,1295
46570,3770
46571,190
46572,55
46573,796
46574,1091
46575,1295
46576,3376
46577,1344
46578,1629
46579,1045
46580,89
46581,1045
46582,1045
46583,1287
46584,50533
46585,1045
46586,1045
46587,507
46588,1799
46589,2647
46590,1045
46591,1045
46592,1045
46593,2647
46594,1092
46595,1045
46596,834
46597,1045
46598,849
46599,7731
46600,1045
46601,773
46602,1876
46603,1602
46604,2673
46605,1045
46606,5932
46607,1473
46608,3821
46609,439
46610,1084
46611,1092
46612,1045
46613,1045
46614,1209
46615,1173
46616,422
46617,816
46618,1295
46619,69153
46620,4
46621,1045
46622,2077
46623,2020
46624,1973
46625,1045
46626,289
46627,1010
46628,4496
46629,1084
46630,1045
46631,1603
46632,396
46633,1045
46634,81
46635,1045
46636,1045
46637,1045
46638,1045
46639,1045
46640,1045
46641,3821
46642,1045
46643,912
46644,1045
46645,289
46646,1484
46647,962
46648,6
46649,1045
46650,1045
46651,993
46652,1045
46653,8742
46654,507
46655,507
46656,1973
46657,1973
46658,4
46659,507
46660,422
46661,787
46662,50533
46663,8269
46664,1922
46665,818
46666,1024
46667,94
46668,1130
46669,204
46670,4474
46671,1013
46672,834
46673,1819
46674,701
46675,11513
46676,6
46677,9457
46678,2560
46679,2357
46680,4947
46681,91358
46682,465
46683,701
46684,2505
46685,969
46686,467
46687,1433
46688,1433
46689,532
46690,1052
46691,1296
46692,1599
46693,748
46694,1072
46695,2385
46696,507
46697,29435
46698,123405
46699,1799
46700,530
46701,50533
46702,7731
46703,1973
46704,834
46705,507
46706,2382
46707,1254
46708,1052
46709,8989
46710,8602
46711,1003
46712,507
46713,507
46714,1137
46715,406
46716,465
46717,507
46718,94
46719,2393
46720,507
46721,35693
46722,25106
46723,993
46724,993
46725,2181
46726,2877
46727,4
46728,3352
46729,782
46730,1173
46731,11567
46732,2020
46733,800
46734,532
46735,5001
46736,800
46737,800
46738,532
46739,3503
46740,69
46741,800
46742,800
46743,7731
46744,800
46745,532
46746,1724
46747,1810
46748,185
46749,55
46750,4
46751,654
46752,2940
46753,74790
46754,4
46755,76655
46756,818
46757,226742
46758,1045
46759,204
46760,4
46761,2321
46762,396
46763,4
46764,11
46765,2020
46766,4
46767,1045
46768,374
46769,2321
46770,768
46771,2020
46772,816
46773,3175
46774,15417
46775,15417
46776,2321
46777,2321
46778,2020
46779,507
46780,3175
46781,2321
46782,2321
46783,1045
46784,1296
46785,1045
46786,96269
46787,3175
46788,1045
46789,1295
46790,525
46791,341
46792,73771
46793,251
46794,883
46795,1045
46796,3562
46797,1117
46798,2321
46799,28072
46800,4
46801,748
46802,534
46803,413
46804,96
46805,748
46806,2020
46807,654
46808,1287
46809,5515
46810,1045
46811,227
46812,507
46813,1045
46814,532
46815,2020
46816,525
46817,834
46818,289
46819,1045
46820,507
46821,4957
46822,7731
46823,2321
46824,374
46825,374
46826,86
46827,1045
46828,1083
46829,5001
46830,796
46831,863
46832,25126
46833,4
46834,1045
46835,1045
46836,22948
46837,396
46838,1287
46839,396
46840,1084
46841,1045
46842,811
46843,1045
46844,178464
46845,507
46846,422
46847,787
46848,775
46849,422
46850,1045
46851,1045
46852,51755
46853,796
46854,1138
46855,50533
46856,1045
46857,1045
46858,4240
46859,507
46860,6697
46861,796
46862,1045
46863,1045
46864,1045
46865,1045
46866,2737
46867,1045
46868,1045
46869,1045
46870,1045
46871,1045
46872,5397
46873,8497
46874,1045
46875,1045
46876,50105
46877,1045
46878,507
46879,1351
46880,810
46881,3175
46882,1699
46883,396
46884,1045
46885,1045
46886,4
46887,1045
46888,1295
46889,2827
46890,251
46891,1010
46892,4
46893,1045
46894,1045
46895,1045
46896,1295
46897,25416
46898,993
46899,2077
46900,24194
46901,507
46902,1882
46903,1092
46904,840
46905,398
46906,1045
46907,4
46908,1017
46909,980
46910,2508
46911,507
46912,1687
46913,4
46914,1239
46915,880
46916,3291
46917,796
46918,5469
46919,1563
46920,439
46921,382
46922,439
46923,1765
46924,1687
46925,29897
46926,708
46927,4076
46928,94
46929,787
46930,7203
46931,912
46932,818
46933,912
46934,55588
46935,4323
46936,507
46937,834
46938,1003
46939,709
46940,222
46941,787
46942,2357
46943,240
46944,593
46945,816
46946,1140
46947,92
46948,1052
46949,2357
46950,4957
46951,374
46952,2211
46953,10183
46954,507
46955,1045
46956,818
46957,810
46958,1973
46959,858
46960,10183
46961,1973
46962,204
46963,1035
46964,1552
46965,4
46966,1045
46967,1109
46968,2647
46969,1045
46970,507
46971,507
46972,1473
46973,160
46974,3456
46975,3821
46976,406
46977,1045
46978,782
46979,6585
46980,1973
46981,11567
46982,5112
46983,924
46984,25416
46985,4
46986,1777
46987,1052
46988,5900
46989,1194
46990,2181
46991,761
46992,993
46993,465
46994,1552
46995,1239
46996,800
46997,20537
46998,5001
46999,25667
47000,25667
47001,6749
47002,2321
47003,1024
47004,977
47005,2321
47006,5041
47007,26657
47008,1671
47009,61072
47010,50533
47011,449
47012,1454
47013,9883
47014,2020
47015,2321
47016,4
47017,534
47018,69
47019,1295
47020,13940
47021,1045
47022,2020
47023,4
47024,1045
47025,1045
47026,1045
47027,2321
47028,2516
47029,17850
47030,4
47031,1117
47032,76102
47033,1072
47034,1045
47035,1092
47036,96
47037,1092
47038,962
47039,3175
47040,692
47041,1045
47042,3175
47043,3175
47044,2229
47045,2020
47046,2321
47047,11036
47048,1045
47049,50533
47050,4
47051,507
47052,2020
47053,4835
47054,14501
47055,1045
47056,1213
47057,74
47058,2321
47059,911
47060,993
47061,11
47062,1991
47063,2020
47064,816
47065,29811
47066,1045
47067,1240
47068,796
47069,3843
47070,1603
47071,1164
47072,86
47073,69
47074,4
47075,1140
47076,3376
47077,1040
47078,2957
47079,1045
47080,1045
47081,507
47082,381
47083,2093
47084,422
47085,1045
47086,1045
47087,834
47088,1045
47089,5476
47090,507
47091,1922
47092,1173
47093,1287
47094,1296
47095,507
47096,1045
47097,1045
47098,840
47099,1687
47100,1045
47101,1876
47102,10595
47103,1045
47104,467
47105,1239
47106,1092
47107,85
47108,422
47109,1092
47110,192051
47111,3102
47112,896
47113,439
47114,6
47115,81
47116,1552
47117,507
47118,396
47119,328
47120,1045
47121,1045
47122,86
47123,890
47124,374
47125,1045
47126,82
47127,11
47128,1045
47129,810
47130,1045
47131,1045
47132,1045
47133,1045
47134,1240
47135,1973
47136,507
47137,1045
47138,7203
47139,1226
47140,1295
47141,7660
47142,1287
47143,1045
47144,1045
47145,1045
47146,1045
47147,1045
47148,3821
47149,1687
47150,1045
47151,82
47152,6
47153,1045
47154,1454
47155,1045
47156,1295
47157,1295
47158,2385
47159,409
47160,3987
47161,10021
47162,1972
47163,69153
47164,422
47165,422
47166,422
47167,422
47168,1045
47169,1052
47170,1052
47171,84236
47172,1045
47173,16737
47174,1687
47175,465
47176,209
47177,1358
47178,6
47179,1672
47180,1922
47181,1687
47182,74
47183,834
47184,4026
47185,1348
47186,532
47187,1973
47188,465
47189,1930
47190,1313
47191,160
47192,2020
47193,1196
47194,38
47195,834
47196,2511
47197,1003
47198,507
47199,289
47200,289
47201,2273
47202,654
47203,810
47204,923
47205,1973
47206,251
47207,810
47208,1045
47209,636
47210,74
47211,4323
47212,701
47213,10183
47214,5
47215,507
47216,816
47217,507
47218,13568
47219,1194
47220,816
47221,1351
47222,1287
47223,507
47224,11168
47225,1052
47226,2560
47227,7731
47228,836
47229,289
47230,17269
47231,1045
47232,4501
47233,2181
47234,2020
47235,41550
47236,4962
47237,2647
47238,5499
47239,1164
47240,1052
47241,2078
47242,12088
47243,8506
47244,1658
